openssl_101f,boringssl_0.9,sim_value
X509_STORE_CTX_get0_current_crl,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
SSL_get_ssl_method,ssl_reset_error_state,0.8857583749052298
SSL_get_verify_mode,SSL_num_renegotiations,0.8857583749052298
SSL_want,SSL_get_fd,0.8857583749052298
EC_KEY_get0_group,EC_KEY_up_ref,0.8857583749052298
X509_STORE_CTX_get_chain,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
CRYPTO_remove_all_info,obj_next_nid,0.8857583749052298
get_HWCRHK_LIBNAME,thread_local_test_thread,0.8857583749052298
SSL_get_shutdown,SSL_clear_chain_certs,0.8857583749052298
SSL_version,SSL_num_renegotiations,0.8857583749052298
SSL_want,dtls1_add_change_cipher_spec,0.8857583749052298
ERR_unload_CCA4758_strings,bio_fd_non_fatal_error,0.8857583749052298
X509_STORE_CTX_get_explicit_policy,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
SSL_get_quiet_shutdown,SSL_cache_hit,0.8857583749052298
SSL_CTX_get_verify_mode,SSL_CTX_up_ref,0.8857583749052298
md_free,fd_free,0.8857583749052298
SSL_cache_hit,SSL_cutthrough_complete,0.8857583749052298
SSL_want,SSL_cache_hit,0.8857583749052298
ec_GFp_simple_point_set_to_infinity,ec_GFp_simple_point_init,0.8857583749052298
BIO_get_callback_arg,BIO_up_ref,0.8857583749052298
SSL_state,SSL_get_fd,0.8857583749052298
SSL_CTX_get_verify_mode,SSL_CTX_clear_extra_chain_certs,0.8857583749052298
dgram_write,fd_read,0.8857583749052298
ssl3_setup_buffers,SSL_get_fd,0.8857583749052298
SSL_CTX_get_quiet_shutdown,SSL_CTX_up_ref,0.8857583749052298
SSL_CTX_sess_get_remove_cb,SSL_CTX_up_ref,0.8857583749052298
ec_GF2m_simple_point_set_to_infinity,ec_GFp_simple_point_clear_finish,0.8857583749052298
ec_GFp_simple_group_finish,ec_GFp_simple_group_get_degree,0.8857583749052298
BIO_ctrl_wpending,BIO_do_connect,0.8857583749052298
SSL_get_quiet_shutdown,SSL_cutthrough_complete,0.8857583749052298
BN_options,EC_GROUP_set_point_conversion_form,0.8857583749052298
EC_POINT_method_of,ec_GFp_simple_point_finish,0.8857583749052298
SSL_CTX_flush_sessions,SSL_CTX_flush_sessions,0.8857583749052298
EC_KEY_get_enc_flags,EC_KEY_up_ref,0.8857583749052298
ASN1_STRING_set0,ASN1_BIT_STRING_set,0.8857583749052298
X509_CRL_get_meth_data,X509_CRL_up_ref,0.8857583749052298
X509_STORE_CTX_get_error,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
BIO_get_retry_reason,BIO_should_retry,0.8857583749052298
X509_STORE_CTX_get0_current_issuer,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
ASN1_STRING_type,ASN1_UTCTIME_check,0.8857583749052298
ec_GF2m_simple_point_init,ec_GFp_simple_is_at_infinity,0.8857583749052298
ERR_unload_NURON_strings,bio_fd_non_fatal_error,0.8857583749052298
ec_GFp_simple_group_get_degree,ec_GFp_simple_group_finish,0.8857583749052298
BN_mod_add,BN_mod_add_quick,0.8857583749052298
SSL_get_verify_mode,dtls1_add_change_cipher_spec,0.8857583749052298
nbiof_puts,fd_free,0.8857583749052298
X509_STORE_CTX_get_current_cert,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
ASN1_OCTET_STRING_cmp,ASN1_STRING_length,0.8857583749052298
SSL_get_quiet_shutdown,SSL_clear_chain_certs,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_number_read,0.8857583749052298
SSL_state,SSL_num_renegotiations,0.8857583749052298
BIO_ctrl_pending,BIO_do_connect,0.8857583749052298
AES_set_encrypt_key,AES_cbc_encrypt,0.8857583749052298
get_ATALLA_LIBNAME,thread_local_test_thread,0.8857583749052298
SSL_get_shutdown,dtls1_add_change_cipher_spec,0.8857583749052298
X509_STORE_CTX_get0_parent_ctx,X509_STORE_CTX_get0_param,0.8857583749052298
ssl2_shutdown,SSL_get_selected_srtp_profile,0.8857583749052298
fd_new,BIO_up_ref,0.8857583749052298
ERR_unload_CCA4758_strings,bio_fd_should_retry,0.8857583749052298
BIO_new_socket,BIO_new_fp,0.8857583749052298
ec_GF2m_simple_point_set_to_infinity,ec_GFp_simple_point_init,0.8857583749052298
BIO_get_retry_reason,fd_new,0.8857583749052298
get_CSWIFT_LIBNAME,thread_local_test_thread,0.8857583749052298
BIO_get_retry_reason,BIO_should_io_special,0.8857583749052298
sock_new,BIO_up_ref,0.8857583749052298
SSL_get_quiet_shutdown,ssl_reset_error_state,0.8857583749052298
X509_STORE_CTX_get0_parent_ctx,X509_STORE_CTX_get0_store,0.8857583749052298
get_NURON_LIBNAME,thread_local_test_thread,0.8857583749052298
TS_MSG_IMPRINT_set_msg,ASN1_OCTET_STRING_set,0.8857583749052298
ERR_unload_SUREWARE_strings,bio_fd_should_retry,0.8857583749052298
get_AEP_LIBNAME,thread_local_test_thread,0.8857583749052298
get_CCA4758_LIB_NAME,thread_local_test_thread,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_eof,0.8857583749052298
X509_STORE_CTX_get0_parent_ctx,X509_STORE_CTX_get0_policy_tree,0.8857583749052298
ASN1_parse,BIO_int_ctrl,0.8857583749052298
ec_GFp_simple_group_finish,ec_group_get_mont_data,0.8857583749052298
SSL_version,SSL_cutthrough_complete,0.8857583749052298
BIO_ctrl_wpending,BIO_number_read,0.8857583749052298
BIO_ctrl_pending,BIO_reset,0.8857583749052298
SSL_alert_type_string_long,EC_GROUP_set_point_conversion_form,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_shutdown_wr,0.8857583749052298
SSL_CTX_sessions,SSL_CTX_up_ref,0.8857583749052298
EC_GROUP_get_asn1_flag,ec_GFp_simple_group_finish,0.8857583749052298
ssl2_shutdown,SSL_get0_param,0.8857583749052298
ASN1_STRING_set0,ASN1_OCTET_STRING_set,0.8857583749052298
TS_MSG_IMPRINT_set_msg,ASN1_BIT_STRING_set,0.8857583749052298
SSL_get_read_ahead,SSL_cache_hit,0.8857583749052298
SSL_version,SSL_cache_hit,0.8857583749052298
ERR_unload_GOST_strings,bio_fd_non_fatal_error,0.8857583749052298
ec_GF2m_simple_group_finish,ec_GFp_simple_group_get_degree,0.8857583749052298
BIO_new_fd,BIO_new_fp,0.8857583749052298
ASN1_STRING_type,X509_cmp_current_time,0.8857583749052298
EC_GROUP_get0_seed,ec_GFp_simple_group_finish,0.8857583749052298
SSL_state,ssl_reset_error_state,0.8857583749052298
ssl3_setup_buffers,SSL_num_renegotiations,0.8857583749052298
EC_POINT_method_of,ec_GFp_simple_point_init,0.8857583749052298
ec_GF2m_simple_point_set_to_infinity,ec_GFp_simple_point_set_to_infinity,0.8857583749052298
SSL_CTX_get_client_cert_cb,SSL_CTX_up_ref,0.8857583749052298
EVP_PKEY_get0_asn1,EVP_PKEY_up_ref,0.8857583749052298
BIO_ctrl_get_read_request,BIO_eof,0.8857583749052298
ec_GF2m_simple_point_finish,ec_GFp_simple_is_at_infinity,0.8857583749052298
EVP_PKEY_id,EVP_PKEY_up_ref,0.8857583749052298
BIO_ctrl_wpending,BIO_reset,0.8857583749052298
DES_crypt,nconf_get_string,0.8857583749052298
SSL_get_SSL_CTX,ssl_reset_error_state,0.8857583749052298
ASN1_STRING_length,ASN1_UTCTIME_check,0.8857583749052298
SSL_get_read_ahead,ssl_reset_error_state,0.8857583749052298
ASN1_OCTET_STRING_set,ASN1_STRING_set0,0.8857583749052298
nbiof_free,fd_free,0.8857583749052298
AES_set_decrypt_key,AES_cbc_encrypt,0.8857583749052298
nbiof_puts,sock_free,0.8857583749052298
ERR_unload_NURON_strings,bio_fd_should_retry,0.8857583749052298
BN_mod_add_quick,BN_mod_add,0.8857583749052298
ssl_mt_error,closesocket,0.8857583749052298
X509_STORE_CTX_get0_parent_ctx,X509_STORE_CTX_get_chain,0.8857583749052298
SSL_version,ssl_reset_error_state,0.8857583749052298
SSL_get_read_ahead,SSL_cutthrough_complete,0.8857583749052298
SSL_cache_hit,SSL_clear_chain_certs,0.8857583749052298
X509_STORE_CTX_get_error_depth,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
rc4_init_key,rc4_init_key,0.8857583749052298
_ossl_old_crypt,nconf_get_string,0.8857583749052298
EC_KEY_get0_public_key,EC_KEY_up_ref,0.8857583749052298
X509_signature_dump,ASN1_GENERALIZEDTIME_print,0.8857583749052298
ec_GFp_simple_group_finish,EC_GROUP_get_curve_name,0.8857583749052298
SSL_want,SSL_num_renegotiations,0.8857583749052298
SSL_CTX_get_quiet_shutdown,SSL_CTX_clear_extra_chain_certs,0.8857583749052298
nullf_puts,sock_free,0.8857583749052298
BN_mod_lshift1,BN_mod_lshift1_quick,0.8857583749052298
X509_cmp_current_time,ASN1_STRING_type,0.8857583749052298
BIO_ctrl_wpending,BIO_flush,0.8857583749052298
ec_GF2m_simple_group_finish,EC_GROUP_get0_generator,0.8857583749052298
X509_STORE_CTX_get0_param,X509_STORE_CTX_get0_parent_ctx,0.8857583749052298
ec_GFp_simple_group_clear_finish,ec_group_get_mont_data,0.8857583749052298
ec_GFp_simple_group_finish,EC_GROUP_get0_generator,0.8857583749052298
BIO_get_callback,BIO_up_ref,0.8857583749052298
EC_POINT_method_of,ec_GFp_simple_point_set_to_infinity,0.8857583749052298
ssl2_shutdown,SSL_get_wbio,0.8857583749052298
SSL_CTX_sess_get_get_cb,SSL_CTX_up_ref,0.8857583749052298
BN_mod_add,BN_mod_lshift1_quick,0.8857583749052298
SSL_CTX_get_cert_store,SSL_CTX_up_ref,0.8857583749052298
SSL_CTX_get_quiet_shutdown,SSL_CTX_clear_chain_certs,0.8857583749052298
ssl3_setup_buffers,SSL_state_string_long,0.8857583749052298
conf_lhash_get_string,OPENSSL_strdup,0.8857583749052298
CRYPTO_remalloc,ASN1_STRING_set0,0.8857583749052298
ssl2_shutdown,SSL_get_mode,0.8857583749052298
BN_mod_lshift1,BN_mod_add_quick,0.8857583749052298
ERR_unload_AEPHK_strings,bio_fd_should_retry,0.8857583749052298
ASN1_OCTET_STRING_cmp,ASN1_STRING_type,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_do_connect,0.8857583749052298
EC_GROUP_get_asn1_flag,EC_GROUP_get_degree,0.8857583749052298
ssl3_setup_buffers,SSL_cutthrough_complete,0.8857583749052298
EC_GROUP_method_of,ec_GFp_simple_group_finish,0.8857583749052298
BN_mod_add_quick,BN_mod_lshift1,0.8857583749052298
strip_ends,nconf_get_string,0.8857583749052298
ERR_unload_HWCRHK_strings,bio_fd_non_fatal_error,0.8857583749052298
SSL_get_read_ahead,dtls1_add_change_cipher_spec,0.8857583749052298
ASN1_STRING_type,ASN1_OCTET_STRING_cmp,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_reset,0.8857583749052298
SSL_get_shutdown,SSL_get_fd,0.8857583749052298
SSL_cache_hit,SSL_get_fd,0.8857583749052298
EC_POINT_method_of,ec_GFp_simple_point_clear_finish,0.8857583749052298
ssl3_setup_buffers,SSL_state_string,0.8857583749052298
SSL_get_verify_mode,ssl_reset_error_state,0.8857583749052298
get_UBSEC_LIBNAME,thread_local_test_thread,0.8857583749052298
ssl2_shutdown,SSL_get_SSL_CTX,0.8857583749052298
nullf_puts,fd_free,0.8857583749052298
ec_GFp_simple_point_set_to_infinity,ec_GFp_simple_point_clear_finish,0.8857583749052298
SSL_get_fd,SSL_get_mode,0.8857583749052298
file_new,BIO_up_ref,0.8857583749052298
SSL_get_verify_mode,SSL_cache_hit,0.8857583749052298
_ossl_old_des_fcrypt,nconf_get_string,0.8857583749052298
SSL_get_quiet_shutdown,SSL_get_fd,0.8857583749052298
X509_cmp_current_time,ASN1_STRING_length,0.8857583749052298
ASN1_STRING_type,ASN1_GENERALIZEDTIME_check,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_number_written,0.8857583749052298
SSL_get_fd,ssl3_read_close_notify,0.8857583749052298
RSA_get_method,RSA_up_ref,0.8857583749052298
SSL_SESSION_get_compress_id,SSL_SESSION_up_ref,0.8857583749052298
ERR_unload_CSWIFT_strings,bio_fd_non_fatal_error,0.8857583749052298
ERR_unload_CSWIFT_strings,bio_fd_should_retry,0.8857583749052298
ERR_unload_ATALLA_strings,bio_fd_non_fatal_error,0.8857583749052298
SSL_get_verify_result,ssl_reset_error_state,0.8857583749052298
e_rsax_ctrl,closesocket,0.8857583749052298
dgram_write,fd_write,0.8857583749052298
constant_time_lt,closesocket,0.8857583749052298
BIO_ctrl_get_read_request,BIO_reset,0.8857583749052298
SSL_state,SSL_clear_chain_certs,0.8857583749052298
SSL_get_verify_mode,SSL_get_fd,0.8857583749052298
nullf_new,BIO_up_ref,0.8857583749052298
BN_mod_lshift1_quick,BN_mod_sub,0.8857583749052298
ERR_unload_GOST_strings,bio_fd_should_retry,0.8857583749052298
ec_GF2m_simple_point_set_to_infinity,ec_GFp_simple_point_finish,0.8857583749052298
EC_KEY_get0_private_key,EC_KEY_up_ref,0.8857583749052298
BIO_ctrl_get_write_guarantee,BIO_flush,0.8857583749052298
null_new,BIO_up_ref,0.8857583749052298
SSL_get_read_ahead,SSL_get_fd,0.8857583749052298
SSL_get_quiet_shutdown,SSL_num_renegotiations,0.8857583749052298
ERR_unload_UBSEC_strings,bio_fd_should_retry,0.8857583749052298
BN_MONT_CTX_set_locked,BN_MONT_CTX_set_locked,0.8857583749052298
SSL_get_read_ahead,SSL_num_renegotiations,0.8857583749052298
SSL_get_info_callback,ssl_reset_error_state,0.8857583749052298
SSL_cache_hit,SSL_cache_hit,0.8857583749052298
ec_GF2m_simple_group_init,ec_group_get_mont_data,0.8857583749052298
EC_GROUP_get_curve_name,ec_GFp_simple_group_finish,0.8857583749052298
BIO_ctrl_get_read_request,BIO_flush,0.8857583749052298
SSL_get_rbio,ssl_reset_error_state,0.8857583749052298
ssl3_setup_buffers,SSL_cache_hit,0.8857583749052298
SSL_CTX_get_client_CA_list,SSL_CTX_up_ref,0.8857583749052298
ERR_unload_ATALLA_strings,bio_fd_should_retry,0.8857583749052298
SSL_get_verify_mode,SSL_cutthrough_complete,0.8857583749052298
BN_mod_add_quick,BN_mod_sub,0.8857583749052298
ssl2_shutdown,SSL_get_info_callback,0.8857583749052298
ssl2_shutdown,SSL_get_options,0.8857583749052298
ec_GFp_simple_group_clear_finish,ec_GFp_simple_group_get_degree,0.8857583749052298
SSL_version,SSL_get_fd,0.8857583749052298
EVP_cleanup,SSL_alert_type_string_long,0.8857583749052298
X509_STORE_CTX_get0_parent_ctx,X509_STORE_CTX_get0_current_crl,0.8857583749052298
SSL_CTX_get_verify_callback,SSL_CTX_up_ref,0.8857583749052298
ec_GF2m_have_precompute_mult,ec_GFp_simple_group_get_degree,0.8857583749052298
ERR_unload_UBSEC_strings,bio_fd_non_fatal_error,0.8857583749052298
EC_KEY_get_flags,EC_KEY_up_ref,0.8857583749052298
md_free,sock_free,0.8857583749052298
BIO_ctrl_wpending,BIO_shutdown_wr,0.8857583749052298
BIO_ctrl_pending,BIO_shutdown_wr,0.8857583749052298
SSL_get_shutdown,SSL_num_renegotiations,0.8857583749052298
SSL_get_shutdown,ssl_reset_error_state,0.8857583749052298
ASN1_parse_dump,BIO_int_ctrl,0.8857583749052298
SSL_get_fd,SSL_want,0.8857583749052298
ERR_unload_HWCRHK_strings,bio_fd_should_retry,0.8857583749052298
CAST_set_key,CAST_set_key,0.8855701541695039
DES_ede3_cbcm_encrypt,DES_ede3_cbc_encrypt,0.8855701541695039
i2d_X509_AUX,i2d_x509_aux_internal,0.8855678298825373
ec_GFp_simple_get_Jprojective_coordinates_GFp,ec_GFp_simple_group_set_curve,0.8853373177942262
nist_cp_bn,bn_sqr_normal,0.8853373177942261
added_obj_cmp,OBJ_cmp,0.8853373177942261
nist_cp_bn_0,bn_sqr_normal,0.8853373177942261
added_obj_cmp,cmp_data,0.8853373177942261
notice_section,notice_section,0.8853056067035422
scan_dquote,scan_quote,0.8851644432598217
bn_cmp_words,bn_sub_part_words,0.8851644432598217
bn_sub_part_words,bn_cmp_words,0.8851644432598217
ssl2_read,SSL_set_alpn_protos,0.8850770231077028
ssl3_peek,SSL_set_alpn_protos,0.8850770231077028
SSL_set_session_id_context,SSL_read,0.8850770231077028
ssl3_read,SSL_set_alpn_protos,0.8850770231077028
SSL_set_session_id_context,SSL_peek,0.8850770231077028
file_free,fd_free,0.8850770231077028
file_free,sock_free,0.8850770231077028
ssl2_peek,SSL_set_alpn_protos,0.8850770231077028
unsup_alg,print_unsupported,0.8850770231077028
ssl3_cert_verify_mac,SSL_set_alpn_protos,0.8850770231077028
EC_KEY_set_group,EC_KEY_set_group,0.8850267705434101
UTF8_getc,traverse_string,0.8850256897710609
traverse_string,UTF8_getc,0.8850256897710609
asn1_get_length,UTF8_getc,0.8850256897710609
do_pk8pkey_fp,PEM_write_bio_PrivateKey,0.8849594267747263
PEM_write_PrivateKey,i2d_PKCS8PrivateKey_bio,0.8849594267747263
i2d_PKCS8PrivateKey_bio,PEM_write_PrivateKey,0.8849594267747263
PEM_write_bio_PKCS8PrivateKey,PEM_write_PrivateKey,0.8849594267747263
PEM_write_PrivateKey,PEM_write_bio_PKCS8PrivateKey,0.8849594267747263
idea_ecb_cipher,des_ede_ecb_cipher,0.8849486769310524
getModulusAndExponent,UTF8_getc,0.8849486769310524
pkey_ec_sign,pkey_ec_sign,0.8849295152457357
ec_bits,ec_bits,0.8849001794597506
surewarehk_mod_exp_mont,EC_GROUP_get_curve_GFp,0.8849001794597505
_ossl_old_des_read_pw,i2t_ASN1_OBJECT,0.8849001794597505
EVP_read_pw_string,ASN1_OCTET_STRING_set,0.8849001794597505
UI_add_input_boolean,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
old_dsa_priv_encode,int_dsa_size,0.8849001794597505
_ossl_old_des_read_pw_string,SSL_peek,0.8849001794597505
EVP_PKEY_set_type_str,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
i2t_ASN1_OBJECT,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
SHA384_Update,RAND_pseudo_bytes,0.8849001794597505
int_rsa_size,rsa_supports_digest,0.8849001794597505
RAND_egd_bytes,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
old_rsa_priv_encode,int_rsa_size,0.8849001794597505
MGF1,SHA384_Update,0.8849001794597505
ASN1_OCTET_STRING_set,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
ASN1_UTCTIME_set,X509_time_adj,0.8849001794597505
hwcrhk_mod_exp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
OPENSSL_strncasecmp,EVP_VerifyUpdate,0.8849001794597505
AES_set_decrypt_key,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
EVP_read_pw_string,ASN1_BIT_STRING_set,0.8849001794597505
ssleay_rand_nopseudo_bytes,i2t_ASN1_OBJECT,0.8849001794597505
BIO_dump_cb,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
ssleay_rand_pseudo_bytes,ASN1_BIT_STRING_set,0.8849001794597505
AES_set_encrypt_key,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
OPENSSL_strncasecmp,BIO_vsnprintf,0.8849001794597505
ASN1_BIT_STRING_set,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
MGF1,PKCS5_PBKDF2_HMAC_SHA1,0.8849001794597505
dtls1_shutdown,DTLSv1_handle_timeout,0.8849001794597505
aep_mod_exp_dsa,EC_GROUP_get_curve_GFp,0.8849001794597505
ENGINE_new,ENGINE_new,0.8849001794597505
ssleay_rand_pseudo_bytes,i2t_ASN1_OBJECT,0.8849001794597505
ssl2_read,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
nuron_mod_exp_dsa,EC_GROUP_get_curve_GFp,0.8849001794597505
PKCS5_PBKDF2_HMAC_SHA1,ASN1_BIT_STRING_set,0.8849001794597505
old_rsa_priv_encode,rsa_opaque,0.8849001794597505
UI_add_verify_string,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
MGF1,SHA224_Update,0.8849001794597505
PKCS5_PBKDF2_HMAC_SHA1,SSL_peek,0.8849001794597505
PKCS5_PBKDF2_HMAC_SHA1,ASN1_OCTET_STRING_set,0.8849001794597505
PKCS5_PBKDF2_HMAC_SHA1,SSL_read,0.8849001794597505
OPENSSL_strncasecmp,dtls1_add_message,0.8849001794597505
ssleay_rand_pseudo_bytes,SSL_peek,0.8849001794597505
ec_GFp_nist_group_set_curve,ec_GFp_mont_point_get_affine_coordinates,0.8849001794597505
_ossl_old_des_read_pw_string,SSL_read,0.8849001794597505
ssl3_cert_verify_mac,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
ASN1_TIME_set,X509_time_adj,0.8849001794597505
dsa_param_encode,int_dsa_size,0.8849001794597505
_ossl_old_des_read_pw,SSL_peek,0.8849001794597505
ssl3_peek,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
cswift_mod_exp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
OPENSSL_strncasecmp,EVP_SignUpdate,0.8849001794597505
MGF1,BIO_vsnprintf,0.8849001794597505
_ossl_old_des_read_pw,SSL_read,0.8849001794597505
MGF1,EVP_DigestVerifyUpdate,0.8849001794597505
ssleay_rand_nopseudo_bytes,SSL_peek,0.8849001794597505
_ossl_old_des_read_pw_string,PKCS5_PBKDF2_HMAC_SHA1,0.8849001794597505
surewarehk_modexp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
_ossl_old_des_read_password,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
_ossl_old_des_read_pw,ASN1_OCTET_STRING_set,0.8849001794597505
_ossl_old_des_read_pw_string,ASN1_OCTET_STRING_set,0.8849001794597505
conn_new,fd_free,0.8849001794597505
_ossl_old_des_read_pw,ASN1_BIT_STRING_set,0.8849001794597505
aep_mod_exp_mont,EC_GROUP_get_curve_GFp,0.8849001794597505
EVP_read_pw_string,SSL_peek,0.8849001794597505
atalla_mod_exp_dsa,EC_GROUP_get_curve_GFp,0.8849001794597505
ssleay_rand_nopseudo_bytes,ASN1_OCTET_STRING_set,0.8849001794597505
ubsec_mod_exp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
ssl2_peek,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
aep_mod_exp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
OPENSSL_strncasecmp,SHA384_Update,0.8849001794597505
X509_time_adj,ASN1_TIME_set,0.8849001794597505
SHA384_Update,OPENSSL_strncasecmp,0.8849001794597505
_ossl_old_des_read_2passwords,RSA_padding_add_PKCS1_OAEP,0.8849001794597505
OPENSSL_strncasecmp,SHA224_Update,0.8849001794597505
ASN1_GENERALIZEDTIME_set,X509_time_adj,0.8849001794597505
OPENSSL_strncasecmp,EVP_DigestSignUpdate,0.8849001794597505
OPENSSL_strncasecmp,PKCS5_PBKDF2_HMAC_SHA1,0.8849001794597505
nuron_mod_exp_dh,EC_GROUP_get_curve_GFp,0.8849001794597505
_ossl_old_des_read_pw_string,i2t_ASN1_OBJECT,0.8849001794597505
EVP_read_pw_string,SSL_read,0.8849001794597505
MGF1,EVP_VerifyUpdate,0.8849001794597505
