openssl_101f,libressl_3,sim_value
ec_GF2m_simple_is_on_curve,ec_GFp_simple_is_on_curve,0.9741092046326323
add_DN_object,add_DN_object,0.9739796692158196
ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_dbl,0.9738683148183775
int_dup_ex_data,int_dup_ex_data,0.9737579296058552
ec_GF2m_simple_add,ec_GF2m_simple_is_on_curve,0.9735999026122004
ec_GFp_simple_point_get_affine_coordinates,ec_GF2m_simple_set_compressed_coordinates,0.973540523970432
cms_RecipientInfo_ktri_encrypt,pkcs7_encode_rinfo,0.973500620245985
ec_GF2m_simple_add,ec_GFp_simple_is_on_curve,0.9733803894263666
ec_GFp_simple_dbl,ec_GFp_simple_set_compressed_coordinates,0.9733455766910522
dgst_main,dgst_main,0.9732368326957517
ec_GFp_simple_is_on_curve,ec_GF2m_simple_add,0.9727777419435402
DES_enc_write,DES_enc_write,0.9727754672401407
internal_verify,X509_verify_cert_legacy_build_chain,0.9726711782806756
x509_main,x509_main,0.9725945252964195
ec_GFp_simple_add,ec_GF2m_simple_is_on_curve,0.9725277602947611
ec_GFp_simple_set_compressed_coordinates,ec_GF2m_simple_add,0.9724143716757387
process_responder,process_responder,0.9722648983989701
req_main,req_main,0.9721608561810662
ec_GFp_simple_cmp,ec_GFp_simple_add,0.9717525799029518
ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_add,0.9716962907820921
ec_GFp_simple_is_on_curve,ec_GF2m_simple_is_on_curve,0.9714845917122619
ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_add,0.9714281241691036
ec_GF2m_simple_set_compressed_coordinates,ec_GFp_simple_add,0.9712973121971267
ec_GFp_simple_add,ec_GF2m_simple_set_compressed_coordinates,0.9712388332811442
int_free_ex_data,int_free_ex_data,0.9711872052908579
ecdsa_do_verify,ecdsa_sign_setup,0.9711229735588932
TXT_DB_read,TXT_DB_read,0.9710033867934782
ec_GF2m_simple_add,ec_GFp_simple_set_compressed_coordinates,0.9709870784756756
ec_GFp_simple_add,ec_GFp_simple_set_compressed_coordinates,0.9708984574179084
ec_GF2m_simple_set_compressed_coordinates,ec_GFp_simple_point_get_affine_coordinates,0.9708866119406507
ec_GFp_simple_add,ec_GFp_simple_cmp,0.970869862727223
pkey_gost_mac_ctrl,pkey_gost_mac_ctrl,0.9707998457235094
dump_certs_keys_p12,parse_pk12,0.9707243678262601
asn1_template_ex_d2i,asn1_template_noexp_d2i,0.9706882451100318
BN_bn2dec,BN_bn2dec,0.9706743053102406
a2d_ASN1_OBJECT,OBJ_obj2txt,0.9705540440719658
RSA_eay_public_decrypt,RSA_eay_private_decrypt,0.9701927592004862
dtls1_buffer_message,dtls1_buffer_message,0.9701656414460631
do_othername,do_othername,0.9701014697098395
ec_GF2m_simple_is_on_curve,ec_GFp_simple_dbl,0.9698144988561332
int_new_ex_data,int_new_ex_data,0.9697509165567992
dh_priv_decode,dh_pub_decode,0.9697069384002922
OBJ_obj2txt,a2d_ASN1_OBJECT,0.9696644212881194
long_i2c,long_i2c,0.9695208050533427
parse_pk12,dump_certs_keys_p12,0.9695119298629857
RSA_eay_public_decrypt,RSA_eay_public_encrypt,0.9692891891520086
ec_GFp_simple_add,ec_GFp_simple_point_get_affine_coordinates,0.9691902456704475
BN_mod_exp2_mont,BN_mod_exp_recp,0.968915509233654
do_buf,do_buf,0.9689132560718619
test_sqrt,BN_mod_sqrt,0.9687484163164061
ec_GF2m_simple_set_compressed_coordinates,ec_GFp_simple_dbl,0.968674548245678
ssl3_check_cert_and_algorithm,ssl3_check_cert_and_algorithm,0.968602052082655
ec_GFp_simple_dbl,ec_GF2m_simple_set_compressed_coordinates,0.968462293027659
c2i_ASN1_OBJECT,c2i_ASN1_OBJECT,0.9683062392094299
ec_GF2m_simple_is_on_curve,ec_GFp_simple_set_compressed_coordinates,0.9681731950458268
asn1_template_noexp_d2i,asn1_template_ex_d2i,0.968032255974229
ECPKParameters_print,do_EC_KEY_print,0.9680179465527299
RSA_eay_public_encrypt,RSA_eay_public_decrypt,0.9679884166864874
dh_main,dhparam_main,0.9678839698442246
BN_mod_exp_recp,BN_mod_exp2_mont,0.9678378553887699
ec_GFp_simple_cmp,ec_GFp_simple_is_on_curve,0.9671571569079842
EVP_SignFinal,EVP_VerifyFinal,0.9671569084962761
EVP_VerifyFinal,EVP_SignFinal,0.9671569084962761
ec_GFp_simple_dbl,ec_GF2m_simple_is_on_curve,0.9670096863267564
BIO_debug_callback,BIO_debug_callback,0.9669725189749331
ec_GFp_simple_point_get_affine_coordinates,ec_GF2m_simple_add,0.9669334279263602
BN_GF2m_mod_arr,BN_GF2m_mod_arr,0.9667089345796411
ec_GFp_simple_set_compressed_coordinates,ec_GF2m_simple_is_on_curve,0.9666487479438933
ec_GFp_simple_cmp,ec_GF2m_simple_is_on_curve,0.9664365258259011
asn1_d2i_ex_primitive,main,0.9663262940755111
ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_is_on_curve,0.9663012934327875
internal_verify,internal_verify,0.9662913736266598
asn1parse_main,asn1parse_main,0.9662685680555736
spkac_main,spkac_main,0.9661261871501938
ecdsa_sign_setup,ecdsa_do_verify,0.9660909877337844
CRYPTO_ccm128_encrypt_ccm64,CRYPTO_ccm128_encrypt,0.9660597258893282
ecdsa_do_sign,BN_mod_sqrt,0.9660227078297985
ssl_get_prev_session,ssl_get_prev_session,0.9658411265780779
SSL_free,SSL_free,0.965823160095671
CRYPTO_ccm128_encrypt,CRYPTO_ccm128_encrypt_ccm64,0.9655545161790859
ecdsa_do_sign,ecdsa_do_verify,0.9651933113697992
CRYPTO_ccm128_decrypt_ccm64,CRYPTO_ccm128_decrypt,0.9649518883792454
BN_mod_mul_montgomery,BN_mul,0.9648147833234448
BN_bin2bn,BN_mod_mul_montgomery,0.9647788295761431
query_responder,query_responder,0.9647707527907472
asn1_template_noexp_d2i,asn1_d2i_ex_primitive,0.964743841744331
d2i_ASN1_bytes,c2i_ASN1_BIT_STRING,0.9647253277010752
BN_mod_mul_montgomery,BN_kronecker,0.9646144097447171
do_EC_KEY_print,ECPKParameters_print,0.9645420389423898
rsautl_main,rsautl_main,0.9644719631518115
CRYPTO_ccm128_decrypt,CRYPTO_ccm128_decrypt_ccm64,0.96446536266855
dsa_main,dsa_main,0.9644165781669222
ec_GF2m_simple_is_on_curve,ec_GFp_simple_cmp,0.9642279566810013
BN_mul,BN_mod_mul_montgomery,0.9642261527619856
d2i_ASN1_type_bytes,c2i_ASN1_BIT_STRING,0.9642219229139806
int_dup_ex_data,int_new_ex_data,0.9640869547100983
crl2pkcs7_main,crl2pkcs7_main,0.9640783542449545
CRYPTO_ccm128_decrypt_ccm64,CRYPTO_ccm128_encrypt,0.9639723794177305
CRYPTO_cbc128_decrypt,CRYPTO_cbc128_decrypt,0.9637706943800678
ec_GFp_simple_point_get_affine_coordinates,ec_GF2m_simple_is_on_curve,0.9636532868095884
ec_GFp_simple_is_on_curve,ec_GFp_simple_cmp,0.963580203795698
BN_mod_exp_recp,BN_mod_exp_mont_internal,0.9635350340609622
BN_kronecker,BN_mod_mul_montgomery,0.9635340886928618
CRYPTO_ccm128_encrypt,CRYPTO_ccm128_decrypt_ccm64,0.963519444137054
asn1_d2i_ex_primitive,asn1_template_noexp_d2i,0.963445326820692
ec_GFp_simple_set_compressed_coordinates,ecdsa_do_verify,0.9633663656475872
CRYPTO_ccm128_encrypt_ccm64,CRYPTO_ccm128_decrypt,0.9633355102785627
ec_GF2m_simple_set_compressed_coordinates,ecdsa_do_verify,0.9633071357304612
ssl_get_new_session,ssl_get_prev_session,0.9633050832163659
int_new_ex_data,int_dup_ex_data,0.9632560813588074
certify_cert,certify,0.9630601153100107
ec_GFp_simple_is_on_curve,ec_GFp_simple_point_get_affine_coordinates,0.9629867568412571
NAME_CONSTRAINTS_check,do_x509_check,0.9629025201041838
BN_mod_exp_mont,BN_mod_exp_recp,0.9628491389655495
DES_cfb_encrypt,DES_cfb_encrypt,0.962825262766003
CRYPTO_ccm128_decrypt,CRYPTO_ccm128_encrypt_ccm64,0.962803036989079
do_PVK_body,do_PVK_body,0.9627666255838546
ec_GF2m_simple_is_on_curve,ec_GFp_simple_point_get_affine_coordinates,0.9627386637451164
ecdsa_do_verify,BN_is_prime_fasttest_ex,0.9626584603931467
ec_GF2m_simple_add,ec_GFp_simple_point_get_affine_coordinates,0.9625814508750554
ec_GF2m_simple_oct2point,ec_GF2m_montgomery_point_multiply,0.962424776858821
BN_dec2bn,BN_bin2bn,0.9618827475187604
asn1_template_ex_d2i,asn1_d2i_ex_primitive,0.961853524707267
ssl3_choose_cipher,ssl3_choose_cipher,0.9617828243179614
BN_GF2m_mod_mul_arr,BN_GF2m_mod_mul_arr,0.9616709604200385
hwcrhk_mod_exp,BN_dec2bn,0.961408010297234
BIO_new_NDEF,BIO_new_NDEF,0.9612131818454479
DES_enc_write,ASN1_generate_v3,0.9611871438077868
DES_ofb_encrypt,DES_ofb_encrypt,0.9610928630366972
X509_CRL_print,X509_CRL_print,0.961071555910428
test_kron,BN_mod_sqrt,0.9610262427797231
crl_main,crl_main,0.9608605427564618
pkcs7_encode_rinfo,cms_RecipientInfo_ktri_encrypt,0.9608048381438963
v2i_POLICY_MAPPINGS,v2i_POLICY_MAPPINGS,0.9607666844943148
BN_mod_sqrt,ecdsa_do_sign,0.9605634277791281
DES_enc_write,RSA_padding_check_PKCS1_OAEP_mgf1,0.9604122923867642
dtls1_send_client_certificate,ssl3_send_client_certificate,0.9604048867175685
PEM_read_bio,PEM_read_bio,0.9603636661588066
ec_GF2m_simple_add,ecdsa_do_verify,0.9602630003584482
hwcrhk_mod_exp,BN_mod_mul_montgomery,0.9601580278106479
req_main,ca_main,0.9601088073613858
BN_GF2m_mod_inv,BN_GF2m_mod_inv,0.9600624292144748
BN_mod_exp_mont,BN_is_prime_fasttest_ex,0.9599092625241036
ec_GF2m_simple_set_compressed_coordinates,ecdsa_sign_setup,0.9597887774670533
ssl3_read_bytes,ssl3_read_bytes,0.9597046360549579
ssl3_send_client_certificate,ssl3_send_client_certificate,0.9596990003038659
a2i_ASN1_STRING,a2i_ASN1_INTEGER,0.959372559096136
ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_dbl,0.9591954203636299
do_revoke,do_revoke,0.9591279364488905
RAND_poll,compute_wNAF,0.9591124205751378
ocsp_main,smime_main,0.9590628478816188
RSA_padding_add_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_PSS_mgf1,0.9587273632512447
SSL_dup,SSL_free,0.9587189941476211
PEM_do_header,compute_wNAF,0.9586760516094408
ec_GF2m_montgomery_point_multiply,ec_GF2m_simple_oct2point,0.9585770706331874
asn1_d2i_ex_primitive,asn1_template_ex_d2i,0.9585254164771363
d2i_ASN1_bytes,d2i_ASN1_UINTEGER,0.9583703197180131
do_print_ex,asn1_template_ex_i2d,0.9582150191042147
asn1_template_ex_i2d,do_print_ex,0.9582150191042147
load_index,load_index,0.9581779964833139
dsa_do_sign,dsa_do_sign,0.9581146432127512
hwcrhk_rsa_mod_exp,BN_dec2bn,0.9580949205286324
compute_wNAF,OBJ_obj2txt,0.9579327144708818
a2i_ASN1_INTEGER,a2i_ASN1_INTEGER,0.957909681120992
ec_GFp_simple_point_get_affine_coordinates,ecdsa_do_verify,0.9578872811794071
dtls1_connect,ssl3_connect,0.9577325810643134
generate_key,generate_key,0.9577226474078953
hwcrhk_rsa_mod_exp,BN_mod_mul_montgomery,0.9577035253078561
a2i_ASN1_ENUMERATED,a2i_ASN1_INTEGER,0.9576143260784726
ec_GFp_simple_add,ecdsa_do_verify,0.9576120531982734
BN_bin2bn,BN_hex2bn,0.9575645498001552
ec_GF2m_simple_set_compressed_coordinates,BN_mod_sqrt,0.9574669432656097
BN_is_prime_fasttest_ex,BN_mod_exp_mont_internal,0.9574264484988663
ec_GF2m_simple_add,BN_mod_sqrt,0.957296176227602
hwcrhk_mod_exp,BN_bin2bn,0.9572627804291316
cms_RecipientInfo_ktri_decrypt,cms_RecipientInfo_ktri_encrypt,0.9571870345711666
asn1_d2i_read_bio,tls_client_write_session,0.9571473402040973
i2b_PVK,i2b_PVK,0.9571373184098924
save_serial,save_serial,0.9570596739755721
passwd_main,main,0.9570531299979048
ssl3_connect,ssl3_connect,0.9570326680780472
int_dup_ex_data,int_free_ex_data,0.9566817361938281
ec_GF2m_simple_add,BN_mod_inverse_internal,0.9566348913274818
X509_load_cert_crl_file,by_mem_ctrl,0.9566232307255
BN_hex2bn,BN_dec2bn,0.9565878149842449
PKCS7_signatureVerify,ASN1_item_verify,0.9564588314330797
do_print_ex,NAME_CONSTRAINTS_check,0.9563771046349622
NAME_CONSTRAINTS_check,do_print_ex,0.9563771046349622
ec_GFp_simple_dbl,ec_GFp_simple_point_get_affine_coordinates,0.9563732222868724
BN_dec2bn,BN_mod_mul_montgomery,0.9563692665670532
pkcs12_main,pkcs12_main,0.9563360679257245
ssl3_accept,ssl3_connect,0.9562168298513312
ec_GFp_simple_set_compressed_coordinates,ecdsa_sign_setup,0.9561086887590111
a2i_ASN1_STRING,a2i_ASN1_STRING,0.9559581908846093
ecdsa_sign_setup,ec_GFp_simple_point_get_affine_coordinates,0.9558856186462623
ec_GFp_simple_oct2point,ec_GF2m_montgomery_point_multiply,0.9558738277168022
ec_GFp_simple_points_make_affine,ec_GFp_simple_points_make_affine,0.9558420991989351
BN_mod_inverse,ec_GF2m_simple_add,0.9557823744042941
ecdsa_do_sign,ec_GFp_simple_set_compressed_coordinates,0.955666381179638
ec_GF2m_simple_add,ecdsa_do_sign,0.9556430877800044
ec_GFp_simple_set_compressed_coordinates,BN_mod_sqrt,0.9555532734437753
ecdsa_do_sign,ecdsa_sign_setup,0.9554878263963569
int_free_ex_data,int_dup_ex_data,0.9553438474767257
dtls1_connect,ssl3_accept,0.955325650749687
RAND_query_egd_bytes,rand_main,0.9553075286250188
pkcs12_main,smime_main,0.9552494229058588
dtls1_accept,ssl3_connect,0.9552421794989518
X509_verify_cert,internal_verify,0.9551746820228513
BN_mod_mul_montgomery,BN_bin2bn,0.9551274655715974
a2i_ASN1_INTEGER,a2i_ASN1_STRING,0.9550740593722469
a2i_ASN1_ENUMERATED,a2i_ASN1_STRING,0.9550586456618564
ec_GFp_simple_cmp,ec_GFp_simple_dbl,0.9550560049646228
BN_mod_sqrt,ec_GF2m_simple_add,0.9550439404038766
test_sqrt,BN_mod_inverse_internal,0.9549856444237607
RAND_query_egd_bytes,DES_enc_write,0.9549238896199448
BN_is_prime_fasttest_ex,BN_mod_sqrt,0.9548020979418367
BN_mod_sqrt,ecdsa_do_verify,0.9548019518526686
d2i_ASN1_UINTEGER,c2i_ASN1_BIT_STRING,0.9546759973456723
ssl3_accept,ssl3_accept,0.9544702313587448
SSL_dup,SSL_dup,0.9544599838850218
BN_mod_mul_montgomery,BN_dec2bn,0.9543480819385755
ec_GF2m_montgomery_point_multiply,BN_is_prime_fasttest_ex,0.9542356488153443
ecdsa_do_verify,ec_GF2m_montgomery_point_multiply,0.9542300288989375
ssl3_connect,ssl3_accept,0.9542253241615983
dtls1_accept,ssl3_accept,0.9542139633766888
TS_CONF_load_certs,read_fullchain,0.9541562623730577
BN_dec2bn,BN_hex2bn,0.9541292293181276
OBJ_obj2txt,main,0.954113094763599
ec_GF2m_simple_add,ecdsa_sign_setup,0.9540124387816706
hwcrhk_rsa_mod_exp,BN_bin2bn,0.9539255331194445
i2b_PVK,main,0.9539239264208905
ec_GF2m_montgomery_point_multiply,ec_GF2m_simple_set_compressed_coordinates,0.9538773529525413
ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_cmp,0.9538507198052182
c2i_ASN1_INTEGER,c2i_ASN1_INTEGER,0.9536580368660064
hwcrhk_mod_exp,BN_hex2bn,0.9535953416386095
RSA_eay_private_decrypt,RSA_eay_public_encrypt,0.9535760943812628
BN_mod_sqrt,ec_GF2m_simple_set_compressed_coordinates,0.9535598376166838
ecdsa_do_sign,ec_GF2m_simple_add,0.9535254503297319
d2i_ASN1_type_bytes,d2i_ASN1_UINTEGER,0.9535245569535736
do_name_ex,do_print_ex,0.9535117934602033
do_print_ex,do_name_ex,0.9535117934602033
smime_main,cms_main,0.9535092580165685
ssl_create_cipher_list,ssl_create_cipher_list,0.953401609409438
ec_GF2m_simple_is_on_curve,ecdsa_sign_setup,0.9533608718970785
ecdsa_sign_setup,ec_GF2m_simple_add,0.953319375565308
ec_GF2m_simple_is_on_curve,ecdsa_do_verify,0.953307760877939
a2i_ASN1_ENUMERATED,a2i_ASN1_ENUMERATED,0.9532057443844395
a2i_ASN1_INTEGER,a2i_ASN1_ENUMERATED,0.953165824889265
a2d_ASN1_OBJECT,main,0.9531272895852339
a2i_ASN1_STRING,a2i_ASN1_ENUMERATED,0.953111657956548
BN_mod_sqrt,ec_GFp_simple_set_compressed_coordinates,0.9527926470310195
ssl_check_srvr_ecc_cert_and_alg,ssl3_choose_cipher,0.9527892055493343
PEM_do_header,NAME_CONSTRAINTS_check,0.9525776110192345
ecdsa_do_verify,ec_GFp_simple_set_compressed_coordinates,0.9525630863661892
OBJ_obj2txt,compute_wNAF,0.9525203276950264
ecdsa_do_sign,ec_GFp_simple_point_get_affine_coordinates,0.9523503974986127
TS_check_status_info,TS_check_status_info,0.9522977335015926
BIO_get_accept_socket,BIO_get_accept_socket,0.9522767164837017
ssl3_setup_key_block,tls1_setup_key_block,0.9522329487897112
ec_GF2m_simple_oct2point,BN_is_prime_fasttest_ex,0.952137612246363
ec_GFp_simple_cmp,ec_GFp_simple_point_get_affine_coordinates,0.9521100916085394
dsa_priv_decode,dsa_priv_decode,0.9519813269112105
ssl_get_prev_session,ssl_get_new_session,0.9519547820838725
ecdsa_do_sign,ec_GF2m_simple_set_compressed_coordinates,0.9519536651573259
dtls1_read_bytes,dtls1_read_bytes,0.9519489649137531
DES_enc_write,PEM_SealInit,0.9519337307933305
ASN1_item_verify,PKCS7_signatureVerify,0.9518890868821448
ec_GF2m_montgomery_point_multiply,ec_GFp_simple_set_compressed_coordinates,0.9518865559216432
compute_key,generate_key,0.9518502411644552
tls1_cbc_remove_padding,asn1_template_ex_i2d,0.9518196413783615
DES_cfb_encrypt,DES_ofb_encrypt,0.9517363413487727
DES_ofb_encrypt,DES_cfb_encrypt,0.9517340506262998
RAND_query_egd_bytes,compute_wNAF,0.9514439415308744
ssl3_read_n,ssl3_read_n,0.9513890993928409
ssl3_read_bytes,dtls1_read_bytes,0.9513321278120721
ec_GFp_simple_dbl,ec_GFp_simple_cmp,0.9513313876984854
int_new_ex_data,int_free_ex_data,0.9512925005060833
ec_GFp_simple_point_get_affine_coordinates,ecdsa_sign_setup,0.9512815775802941
ec_GFp_simple_set_compressed_coordinates,ec_GF2m_montgomery_point_multiply,0.9512658201215187
ecdsa_do_verify,ec_GF2m_simple_set_compressed_coordinates,0.9512169621834187
ec_GFp_simple_is_on_curve,ecdsa_do_verify,0.951196216424588
cms_RecipientInfo_kekri_decrypt,cms_RecipientInfo_kekri_encrypt,0.9509415319548281
RSA_verify_PKCS1_PSS_mgf1,OBJ_obj2txt,0.9508866387442315
RSA_sign,do_print_ex,0.9508212456200835
int_free_ex_data,int_new_ex_data,0.9507294010969651
BN_is_prime_fasttest_ex,ecdsa_sign_setup,0.9507078571196721
ocsp_main,cms_main,0.9507049820404667
BN_bin2bn,BN_GF2m_mod_mul_arr,0.950697511619385
ec_GFp_simple_add,ecdsa_sign_setup,0.9506789992358912
_CONF_new_section,_CONF_new_section,0.9506631807803307
RAND_poll,rand_main,0.9506571316628416
gost89_set_asn1_parameters,gost2814789_set_asn1_params,0.9506053168324263
ecdsa_do_verify,ec_GFp_simple_point_get_affine_coordinates,0.9505481528862467
ec_GFp_simple_set_compressed_coordinates,ecdsa_do_sign,0.9504821757548765
asn1_template_ex_i2d,NAME_CONSTRAINTS_check,0.9504594047949932
NAME_CONSTRAINTS_check,asn1_template_ex_i2d,0.9504594047949932
parse_name,parse_name,0.9504349486660828
RSA_verify_PKCS1_PSS_mgf1,RSA_padding_add_PKCS1_PSS_mgf1,0.9503667985986324
cms_main,smime_main,0.9503513771354481
policy_section,r2i_certpol,0.9503383854494907
dsa_do_sign,dsa_sign_setup,0.950301069195441
md5crypt,md5crypt,0.9502916851009178
CRYPTO_gcm128_setiv,CRYPTO_gcm128_encrypt_ctr32,0.9501994697258191
BIO_get_accept_socket,main,0.950188586360841
s_server_main,smime_main,0.9501784955868519
ecdsa_do_verify,BN_mod_sqrt,0.9501322176425435
BN_mod_sqrt,BN_is_prime_fasttest_ex,0.9500794363359018
test_kron,BN_mod_inverse_internal,0.9500570537509498
fmtint,compute_wNAF,0.9500007456497404
gendsa_main,smime_main,0.9499676756814845
ec_GF2m_simple_set_compressed_coordinates,ecdsa_do_sign,0.9499056278527418
RSA_eay_public_encrypt,RSA_eay_private_decrypt,0.9498928683575263
CRYPTO_gcm128_encrypt_ctr32,CRYPTO_gcm128_setiv,0.9498707005158862
RAND_poll,DES_enc_write,0.949814025648714
ec_GF2m_montgomery_point_multiply,ecdsa_do_verify,0.9497532475870625
BN_mod_sqrt,ecdsa_sign_setup,0.9494276432656604
ec_GF2m_montgomery_point_multiply,ec_GFp_simple_oct2point,0.9493993989280622
NAME_CONSTRAINTS_check,compute_wNAF,0.9493959801234616
ec_GF2m_montgomery_point_multiply,ec_GF2m_simple_is_on_curve,0.9493837229936586
OBJ_obj2txt,ASN1_generate_v3,0.9493587547427977
ecdsa_do_sign,BN_is_prime_fasttest_ex,0.9492890931647044
ec_GFp_simple_dbl,ecdsa_do_verify,0.9492612406415928
ec_GFp_simple_cmp,ec_GF2m_simple_set_compressed_coordinates,0.9492472922353803
s_client_main,www_body,0.9492048598211931
asn1_d2i_read_bio,ec_GFp_simple_point2oct,0.9491872192228994
ecdsa_sign_setup,ec_GFp_simple_add,0.9491227408088958
asn1_template_noexp_d2i,main,0.9490678116191393
fmtint,do_print_ex,0.9490543895382144
X509_NAME_oneline,ASN1_generate_v3,0.9489093724653125
RSA_eay_public_encrypt,RSA_eay_private_encrypt,0.94874881106358
fmtint,rand_main,0.9487175121504579
ec_GF2m_montgomery_point_multiply,ecdsa_sign_setup,0.9486068669826472
EVP_SealInit,PEM_SealInit,0.9486021955987836
asn1_check_tlen,compute_wNAF,0.9485409643168772
PKCS12_key_gen_uni,OBJ_obj2txt,0.9485028067233116
ecdsa_do_sign,ec_GFp_simple_add,0.9483862344827874
level_add_node,level_add_node,0.9483766809167928
hwcrhk_rsa_mod_exp,BN_hex2bn,0.9482924165718378
ec_GFp_simple_point_get_affine_coordinates,ec_GF2m_montgomery_point_multiply,0.9482644019354673
dhparam_main,main,0.9481913161743664
BN_mod_mul_montgomery,BN_mod_exp_recp,0.9479836659059258
newpass_p12,dump_certs_keys_p12,0.9479156663354653
PKCS12_key_gen_uni,ASN1_generate_v3,0.9478941302791872
BN_nist_mod_521,BN_GF2m_mod_inv,0.9478909055742148
ec_GFp_simple_group_set_curve,ec_GFp_simple_point_get_affine_coordinates,0.9478320411025158
ecdsa_do_verify,ec_GF2m_simple_oct2point,0.9477689606584254
password_callback,main,0.9477655424944618
asn1_d2i_ex_primitive,OBJ_obj2txt,0.9476208735059335
cms_EnvelopedData_init_bio,cms_EnvelopedData_init_bio,0.9475846677121306
TS_CONF_set_digests,TS_CONF_set_policies,0.9475311478177837
TS_CONF_set_policies,TS_CONF_set_digests,0.9475311478177837
util_verbose,password_callback,0.9474228644360583
PEM_SealInit,EVP_SealInit,0.9472781782223285
pkeyutl_main,pkeyutl_main,0.9472017708548384
ec_GFp_simple_add,BN_mod_sqrt,0.9471213515268089
do_print_ex,x509_object_idx_cnt,0.947109612904173
x509_object_idx_cnt,do_print_ex,0.947109612904173
a2d_ASN1_OBJECT,compute_wNAF,0.9470931656624255
ec_GFp_simple_cmp,ec_GF2m_simple_add,0.9470891342311325
do_print_ex,DES_enc_write,0.9470573863184448
do_dsa_print,ECPKParameters_print,0.9469397516146539
RSA_eay_private_encrypt,RSA_eay_public_encrypt,0.9469052432850682
c2i_ASN1_BIT_STRING,d2i_ASN1_UINTEGER,0.9467810722992211
PEM_SealInit,RSA_padding_check_PKCS1_OAEP_mgf1,0.9467165327123692
verify_main,ca_main,0.9466992997244904
compute_wNAF,ASN1_generate_v3,0.9466721952613237
