file_name,openssl_101f,boringssl_0,sim_value
f_string.c_e_ssl3.c,a2i_ASN1_STRING,aead_ssl3_seal,0.8106893301110484
pcy_cache.c_t1_lib.c,policy_cache_new,ssl_scan_serverhello_tlsext,0.8106888187601459
pk7_smime.c_pcy_cache.c,pkcs7_copy_existing_digest,policy_cache_new,0.8106882237719477
s3_clnt.c_oct.c,ssl3_send_client_certificate,ec_GFp_simple_oct2point,0.8106861737013122
d1_pkt.c_e_tls.c,dtls1_process_record,aead_tls_open,0.8106845543485923
x_long.c_ssl_privkey.c,long_i2c,ssl_sign_ecdsa,0.8106824364854355
ca.c_x509_cmp.c,certify_spkac,X509_chain_check_suiteb,0.8106807665725498
t1_lib.c_cast.c,ssl_add_serverhello_tlsext,CAST_cfb64_encrypt,0.8106757162894557
x509.c_tls13_both.c,x509_certify,tls13_process_certificate_verify,0.810673994361606
bn_mont.c_bio.c,BN_from_montgomery_word,bio_io,0.8106723610540361
b_dump.c_tasn_dec.c,BIO_dump_indent_cb,asn1_ex_c2i,0.8106675256890445
gost_ameth.c_bio.c,priv_decode_gost,bio_io,0.8106645388747415
ssltest.c_prime.c,main,BN_is_prime_fasttest_ex,0.8106639902297772
set_key.c_a_mbstr.c,DES_set_key_unchecked,ASN1_mbstring_ncopy,0.8106639607684205
ts.c_s3_both.c,create_query,ssl_parse_extensions,0.8106633505935197
ssl_ciph.c_handshake_server.c,ssl_cipher_process_rulestr,ssl3_get_client_key_exchange,0.8106619518392999
s_socket.c_obj.c,do_accept,OBJ_obj2txt,0.8106610461495718
e_cswift.c_rsa_impl.c,cswift_mod_exp_crt,rsa_default_encrypt,0.8106572053102321
s3_pkt.c_x509_vfy.c,ssl3_read_bytes,get_crl_score,0.8106539279493531
cms_sd.c_x509_cmp.c,CMS_set1_signers_certs,X509_chain_check_suiteb,0.8106473035231498
bn_nist.c_ssl_aead_ctx.c,BN_nist_mod_224,SSL_AEAD_CTX_open,0.8106377740762017
v3_purp.c_handshake_client.c,X509_check_akid,ssl_write_client_cipher_list,0.8106356274702056
t1_lib.c_t1_lib.c,ssl_parse_serverhello_tlsext,ext_pre_shared_key_add_clienthello,0.810634592537545
rsa_sign.c_a_object.c,RSA_sign,c2i_ASN1_OBJECT,0.8106345145249372
f_string.c_p256-x86_64.c,a2i_ASN1_STRING,ecp_nistz256_points_mul,0.8106325784927076
ecp_smpl.c_pcy_cache.c,ec_GFp_simple_set_Jprojective_coordinates_GFp,policy_cache_new,0.810632470525439
cms_env.c_ec.c,cms_RecipientInfo_kekri_decrypt,built_in_curve_scalar_field_monts_init,0.8106276759935984
cms_sd.c_e_ssl3.c,cms_SignerInfo_content_sign,aead_ssl3_init,0.8106236107406553
ocsp.c_ecdsa.c,query_responder,ECDSA_sign_ex,0.8106203269797738
s3_pkt.c_cast.c,do_ssl3_write,CAST_cfb64_encrypt,0.8106178193359082
a_int.c_padding.c,d2i_ASN1_UINTEGER,RSA_verify_PKCS1_PSS_mgf1,0.8106174193984993
ecs_ossl.c_t1_lib.c,ecdsa_do_sign,ext_key_share_add_clienthello,0.8106128428970357
gcm128.c_tasn_enc.c,CRYPTO_gcm128_encrypt_ctr32,ASN1_item_ex_i2d,0.8106125836310127
cms.c_oct.c,cms_main,ec_GFp_simple_oct2point,0.8106103762501837
ca.c_tls13_server.c,ca_main,do_send_new_session_ticket,0.8106100790573756
destest.c_handshake_server.c,main,ssl3_choose_cipher,0.8106051991386611
d1_srtp.c_e_tls.c,ssl_parse_serverhello_use_srtp_ext,aead_tls_open,0.810604052568525
s2_clnt.c_ssl_cert.c,client_master_key,ssl_verify_cert_chain,0.8106036897450146
s3_lib.c_handshake_client.c,ssl3_ctrl,ssl3_send_client_hello,0.8106021571973209
a_object.c_ecdsa.c,a2d_ASN1_OBJECT,ecdsa_sign_setup,0.8106005330041439
ec_ameth.c_e_ssl3.c,do_EC_KEY_print,aead_ssl3_open,0.8105961125365955
eck_prn.c_asn1_gen.c,ECPKParameters_print,asn1_multi,0.8105957136704736
passwd.c_key_wrap.c,md5crypt,AES_wrap_key,0.8105924982285502
dh.c_p_ec.c,dh_main,pkey_ec_derive,0.8105857223634567
t_x509.c_t1_enc.c,X509_print_ex,tls1_P_hash,0.8105832049226225
s_time.c_a_strex.c,s_time_main,do_name_ex,0.810579352682562
bn_prime.c_tls13_server.c,BN_is_prime_fasttest_ex,do_send_new_session_ticket,0.8105792705705297
d1_both.c_handshake_client.c,dtls1_process_out_of_seq_message,ssl3_send_cert_verify,0.8105780530045377
dgst.c_handshake_client.c,dgst_main,ssl3_get_server_key_exchange,0.8105774805822268
enc_read.c_pcy_tree.c,DES_enc_read,X509_policy_check,0.8105754649010973
x509.c_v3_sxnet.c,x509_certify,SXNET_add_id_INTEGER,0.8105752228714966
cbc128.c_a_int.c,CRYPTO_cbc128_decrypt,c2i_ASN1_INTEGER,0.8105749367997321
ssl_lib.c_ssl_session.c,ssl_bytes_to_cipher_list,ssl_encrypt_ticket,0.8105730530723743
mem_dbg.c_a_strex.c,print_leak_doall_arg,do_buf,0.8105714722784211
cms_env.c_v3_alt.c,cms_RecipientInfo_kekri_encrypt,do_othername,0.8105713093407183
ec2_mult.c_e_aes.c,ec_GF2m_simple_mul,aead_aes_gcm_open,0.810570186293168
pem_seal.c_a_int.c,PEM_SealFinal,c2i_ASN1_INTEGER,0.8105692351263467
apps.c_rsa.c,chopup_args,RSA_add_pkcs1_prefix,0.8105662698092774
mem_dbg.c_ctr.c,print_leak_doall_arg,CRYPTO_ctr128_encrypt_ctr32,0.8105659014987627
pkcs12.c_ssl_session.c,pkcs12_main,ssl_encrypt_ticket,0.8105654294485782
by_dir.c_tls13_both.c,get_cert_by_subject,tls13_add_certificate_verify,0.8105646269788397
ec_mult.c_x_name.c,ec_wNAF_mul,x509_name_ex_d2i,0.8105634513579721
t1_enc.c_cfb.c,tls1_enc,CRYPTO_cfb128_encrypt,0.8105618605542408
cms_env.c_e_tls.c,cms_RecipientInfo_kekri_decrypt,aead_tls_seal,0.8105616736645775
rand_unix.c_t1_lib.c,RAND_poll,tls_process_ticket,0.8105611680550173
x509_vfy.c_ssl_session.c,X509_verify_cert,ssl_get_prev_session,0.8105608258827167
d1_clnt.c_ber.c,dtls1_send_client_certificate,cbs_convert_ber,0.8105559999661258
ecp_smpl.c_padding.c,ec_GFp_simple_set_Jprojective_coordinates_GFp,RSA_verify_PKCS1_PSS_mgf1,0.8105554146592142
x509_vfy.c_a_strex.c,crl_akid_check,do_print_ex,0.8105550639637652
passwd.c_print.c,do_passwd,do_rsa_print,0.8105502782700273
e_chil.c_ssl_cert.c,hwcrhk_rsa_mod_exp,ssl_verify_cert_chain,0.8105480633812812
ca.c_pem_info.c,do_body,PEM_X509_INFO_read_bio,0.8105468960330272
ocsp_vfy.c_ecdh.c,ocsp_match_issuerid,ECDH_compute_key,0.810546395855686
ssl_rsa.c_e_tls.c,SSL_CTX_use_certificate_chain_file,aead_tls_open,0.8105413073032509
ec.c_conf.c,ec_main,def_load_bio,0.8105399362109849
bio_b64.c_a_strex.c,b64_write,do_buf,0.8105389882237928
pk7_lib.c_v3name_test.c,PKCS7_add_signer,run_cert,0.8105350557993733
ssl_lib.c_p_ec.c,ssl_set_cert_masks,pkey_ec_derive,0.8105321767830872
ede_cbcm_enc.c_key_wrap.c,DES_ede3_cbcm_encrypt,AES_wrap_key,0.8105318938070727
ocsp_vfy.c_tls13_both.c,OCSP_basic_verify,tls13_process_certificate_verify,0.8105318676701596
x509.c_x509_cmp.c,sign,X509_chain_check_suiteb,0.8105312858590605
cms_smime.c_tls13_both.c,CMS_sign_receipt,tls13_add_certificate,0.8105308877600774
bn_gf2m.c_rsa_impl.c,BN_GF2m_mod_arr,RSA_verify_raw,0.810530160322636
dsa_gen.c_v3_ncons.c,dsa_builtin_paramgen,NAME_CONSTRAINTS_check,0.8105293454991955
asn1pars.c_gcm.c,asn1parse_main,CRYPTO_gcm128_encrypt_ctr32,0.8105270128616502
p12_key.c_conf.c,PKCS12_key_gen_uni,str_copy,0.8105262903953732
ecp_oct.c_s3_both.c,ec_GFp_simple_oct2point,ssl3_send_finished,0.8105252655558983
ocsp.c_pkcs8.c,query_responder,pkcs12_key_gen_raw,0.8105234870415663
hmac.c_x_long.c,HMAC_Init_ex,long_i2c,0.8105221961239754
a_strex.c_by_dir.c,do_buf,get_cert_by_subject,0.8105213992810714
a_sign.c_ssl_cipher.c,ASN1_item_sign_ctx,ssl_cipher_process_rulestr,0.8105184980078868
e_aes.c_pbkdf.c,aes_ccm_cipher,PKCS5_PBKDF2_HMAC,0.8105164907839522
s_time.c_print.c,s_time_main,bn_print,0.8105137828798437
c_ofb64.c_key_wrap.c,CAST_ofb64_encrypt,AES_wrap_key,0.8105122669308068
bf_ofb64.c_key_wrap.c,BF_ofb64_encrypt,AES_wrap_key,0.8105122669308068
x509_vfy.c_a_strex.c,X509_cmp_time,do_name_ex,0.8105106210511446
dsa_ossl.c_rsa_impl.c,dsa_do_verify,mod_exp,0.8105104808616388
a_bytes.c_tasn_dec.c,d2i_ASN1_bytes,ASN1_item_ex_d2i,0.8105096676027872
ca.c_rsa_impl.c,certify_cert,rsa_default_encrypt,0.8105080100034511
t_pkey.c_x509_vfy.c,ASN1_bn_print,check_crl,0.8105044364857414
d1_srtp.c_exponentiation.c,ssl_parse_serverhello_use_srtp_ext,mod_exp_recp,0.8104956619410462
d1_pkt.c_handshake_server.c,dtls1_get_record,ssl3_get_cert_verify,0.810493722547442
engine.c_tls13_both.c,engine_main,tls13_add_certificate,0.8104935713892977
s2_srvr.c_x509_vfy.c,get_client_master_key,X509_cmp_time,0.8104877489954138
x509.c_handshake_client.c,x509_main,ssl3_send_cert_verify,0.8104860345867331
wp_dgst.c_obj.c,WHIRLPOOL_BitUpdate,OBJ_obj2txt,0.8104858306072502
a_sign.c_e_tls.c,ASN1_sign,aead_tls_open,0.8104841334662165
randfile.c_oct.c,RAND_load_file,ec_GFp_simple_oct2point,0.8104792022509457
smime.c_print.c,smime_main,do_rsa_print,0.8104787979539747
cms_ess.c_pkcs7.c,cms_Receipt_verify,PKCS7_get_certificates,0.8104755441170987
bio_ssl.c_file.c,ssl_ctrl,file_ctrl,0.8104739680139103
d1_clnt.c_d1_pkt.c,dtls1_send_client_key_exchange,dtls1_get_record,0.810472235642792
ca.c_v3_prn.c,ca_main,X509V3_extensions_print,0.8104691102533377
tls_srp.c_v3_alt.c,SRP_generate_server_master_secret,do_othername,0.810463108425744
openssl.c_v3_sxnet.c,do_cmd,SXNET_add_id_INTEGER,0.8104622907655797
t1_lib.c_x509_vfy.c,ssl_parse_serverhello_tlsext,X509_cmp_time,0.8104597905909017
ca.c_handshake_server.c,do_body,ssl3_get_client_key_exchange,0.8104576159232632
bn_rand.c_s3_pkt.c,bnrand,ssl3_read_app_data,0.8104563761167336
t1_lib.c_handshake_client.c,ssl_parse_clienthello_tlsext,ssl3_get_new_session_ticket,0.8104533780422265
s23_clnt.c_d1_both.c,ssl23_client_hello,dtls1_get_message,0.8104524988174531
d1_clnt.c_handshake_client.c,dtls1_connect,ssl3_get_certificate_request,0.810452224075193
cms.c_rsa_impl.c,receipt_request_print,rsa_default_encrypt,0.810450508871092
s3_lib.c_tasn_dec.c,ssl3_ctrl,asn1_template_ex_d2i,0.8104477093460276
x509_obj.c_rsa_pss.c,X509_NAME_oneline,x509_rsa_ctx_to_pss,0.8104471578685984
bn_print.c_ctr.c,BN_bn2dec,CRYPTO_ctr128_encrypt_ctr32,0.8104428369613773
ssl_lib.c_handshake_client.c,ssl_bytes_to_cipher_list,ssl3_send_cert_verify,0.810442416814324
d1_both.c_tasn_dec.c,dtls1_do_write,asn1_d2i_ex_primitive,0.8104397250058573
ecdsatest.c_handshake_client.c,x9_62_test_internal,ssl_write_client_hello,0.8104377937511993
by_dir.c_rsa_impl.c,add_cert_dir,rsa_default_encrypt,0.8104362673123823
ecp_smpl.c_tls13_client.c,ec_GFp_simple_cmp,do_process_hello_retry_request,0.8104361415005283
v3_ncons.c_x509_lu.c,NAME_CONSTRAINTS_check,X509_STORE_get1_certs,0.8104353420196388
x509_vfy.c_pem_lib.c,internal_verify,PEM_do_header,0.8104323167843495
ts_rsp_verify.c_ssl_privkey.c,int_TS_RESP_verify_token,ssl_sign_ecdsa,0.8104289463109915
s3_clnt.c_a_object.c,ssl3_get_server_certificate,a2d_ASN1_OBJECT,0.8104273538555746
ec_asn1.c_ssl_transcript.c,ec_asn1_group2parameters,SSL_TRANSCRIPT_finish_mac,0.8104246713029177
x509_vfy.c_pcy_tree.c,crl_akid_check,X509_policy_check,0.8104212981023751
f_string.c_t1_lib.c,a2i_ASN1_STRING,tls_process_ticket,0.8104197956684005
wp_dgst.c_handshake_server.c,WHIRLPOOL_BitUpdate,ssl3_choose_cipher,0.8104197455260587
ec2_mult.c_x509_vfy.c,ec_GF2m_montgomery_point_multiply,X509_CRL_diff,0.8104176669295573
ocsp_cl.c_tasn_dec.c,OCSP_request_sign,asn1_d2i_ex_primitive,0.8104126754679968
e_aep.c_tls13_enc.c,bind_aep,tls13_verify_psk_binder,0.8104097713020837
ca.c_pem_lib.c,do_body,PEM_read_bio,0.8104090988992225
apps.c_tls13_server.c,args_verify,do_send_new_session_ticket,0.8104039369133615
pk7_doit.c_x509_vfy.c,PKCS7_signatureVerify,crl_akid_check,0.8104030198285124
ecparam.c_p_rsa.c,ecparam_main,pkey_rsa_verify_recover,0.810400295271591
tasn_prn.c_p256-x86_64.c,asn1_primitive_print,ecp_nistz256_points_mul,0.8103994740654419
ctr128.c_tasn_dec.c,CRYPTO_ctr128_encrypt_ctr32,ASN1_item_ex_d2i,0.810396578917161
passwd.c_a_int.c,passwd_main,d2i_ASN1_UINTEGER,0.8103962948868038
a_sign.c_handshake_server.c,ASN1_item_sign_ctx,ssl3_send_server_key_exchange,0.8103942818408506
passwd.c_tls13_both.c,do_passwd,tls13_process_certificate_verify,0.8103935848496806
s3_pkt.c_s3_both.c,ssl3_read_n,ssl3_get_finished,0.8103930009380875
pkeyutl.c_e_tls.c,pkeyutl_main,aead_tls_seal,0.8103916283350551
bn_gcd.c_print.c,BN_mod_inverse,do_rsa_print,0.8103908456725565
tls_srp.c_obj.c,SRP_generate_server_master_secret,OBJ_obj2txt,0.8103891970860739
req.c_v3_utl.c,add_DN_object,do_x509_check,0.8103888541228289
d1_srvr.c_a_strex.c,dtls1_send_newsession_ticket,do_buf,0.8103868650921204
pk7_doit.c_handshake_server.c,PKCS7_dataDecode,ssl3_get_client_key_exchange,0.810386220069482
pk7_doit.c_handshake_server.c,PKCS7_dataFinal,ssl3_send_server_key_exchange,0.8103852692898189
x_crl.c_ber.c,crl_set_issuers,cbs_convert_ber,0.8103837156603886
ec.c_v3_crld.c,ec_main,v2i_idp,0.81038132447528
randfile.c_err.c,RAND_load_file,get_error_values,0.8103811626682385
a_set.c_convert.c,d2i_ASN1_SET,BN_bn2dec,0.8103776765648668
s2_srvr.c_pem_lib.c,request_certificate,PEM_ASN1_write_bio,0.8103775299387139
ssltest.c_ssl_transcript.c,main,SSL_TRANSCRIPT_finish_mac,0.8103767473626268
s2_srvr.c_e_tls.c,get_client_master_key,aead_tls_open,0.8103740501023001
bss_dgram.c_cbs.c,dgram_read,cbs_get_any_asn1_element,0.810372227939175
tasn_prn.c_a_strex.c,asn1_template_print_ctx,do_buf,0.8103626076255783
bn_exp.c_pem_info.c,BN_mod_exp_recp,PEM_X509_INFO_write_bio,0.8103612838996616
ts.c_rsa_asn1.c,reply_command,RSA_parse_private_key,0.810360696700053
cms_smime.c_ssl_session.c,CMS_decrypt_set1_pkey,ssl_encrypt_ticket,0.8103569130645805
ts_rsp_verify.c_handshake_server.c,TS_compute_imprint,ssl3_get_cert_verify,0.8103550978609309
e_atalla.c_ecdsa.c,atalla_mod_exp,ECDSA_do_verify,0.8103521546128398
d1_pkt.c_padding.c,dtls1_read_bytes,RSA_padding_check_PKCS1_OAEP_mgf1,0.8103472247487012
enc_writ.c_p256-x86_64.c,DES_enc_write,ecp_nistz256_points_mul,0.8103465807397672
pkcs12.c_tls13_both.c,pkcs12_main,tls13_add_certificate_verify,0.8103464714080236
openssl.c_handshake_server.c,main,ssl3_get_client_key_exchange,0.810345677501972
ec2_oct.c_handshake_server.c,ec_GF2m_simple_point2oct,ssl3_get_client_key_exchange,0.8103407469424682
ech_ossl.c_dsa.c,ecdh_compute_key,DSA_do_check_signature,0.8103377432080825
s3_lib.c_tls13_client.c,ssl3_choose_cipher,do_process_certificate_request,0.8103374457156197
tasn_enc.c_exponentiation.c,ASN1_item_ex_i2d,BN_mod_exp_mont_consttime,0.810336162586855
ssltest.c_d1_pkt.c,verify_callback,dtls1_get_record,0.8103353420903032
sess_id.c_rsa.c,sess_id_main,RSA_add_pkcs1_prefix,0.8103350466542152
gost2001_keyx.c_rsa_impl.c,pkey_GOST01cp_encrypt,rsa_default_private_transform,0.8103319259961324
t1_lib.c_handshake_client.c,ssl_parse_clienthello_tlsext,ssl3_send_cert_verify,0.8103303212035753
req.c_e_tls.c,make_REQ,aead_tls_open,0.8103275502484859
cms_sd.c_oct.c,cms_SignerInfo_content_sign,ec_GFp_simple_set_compressed_coordinates,0.810322353504076
verify.c_ber.c,check,cbs_convert_ber,0.8103211459197981
bio_ok.c_a_strex.c,ok_write,do_print_ex,0.8103194955649355
s3_clnt.c_a_strex.c,ssl3_get_new_session_ticket,do_buf,0.8103173437421842
pk7_doit.c_ssl_privkey.c,PKCS7_signatureVerify,ssl_private_key_sign,0.8103162560762258
rsa_pss.c_connect.c,RSA_verify_PKCS1_PSS_mgf1,conn_state,0.8103100671877896
tasn_prn.c_s3_both.c,asn1_primitive_print,ssl3_get_message,0.8103094007140258
dh_ameth.c_tasn_dec.c,do_dh_print,ASN1_item_ex_d2i,0.8103090740913593
tasn_enc.c_v3_crld.c,asn1_ex_i2c,set_reasons,0.8103069430320697
rsa_eay.c_connect.c,RSA_eay_public_decrypt,conn_state,0.8103035243087118
ec_mult.c_s3_both.c,ec_wNAF_mul,ssl3_send_finished,0.8103034806539223
e_sureware.c_asn1_gen.c,sureware_load_public,ASN1_generate_v3,0.8103028457545809
a_mbstr.c_base64_bio.c,ASN1_mbstring_ncopy,b64_write,0.8103004969560939
d1_srvr.c_exponentiation.c,dtls1_send_server_key_exchange,BN_mod_exp_mont_consttime,0.8102986590451595
gost94_keyx.c_v3_skey.c,pkey_GOST94cp_encrypt,s2i_skey_id,0.8102980895512124
rsa_eay.c_e_rc2.c,RSA_eay_private_decrypt,RC2_set_key,0.8102953579979082
dhparam.c_p_ec.c,dhparam_main,pkey_ec_derive,0.8102953359168137
s2_srvr.c_rsa_impl.c,get_client_master_key,RSA_verify_raw,0.8102845033383919
sess_id.c_sign.c,sess_id_main,EVP_SignFinal,0.8102819514724364
obj_dat.c_a_int.c,OBJ_obj2txt,d2i_ASN1_UINTEGER,0.8102804807142792
sess_id.c_p_rsa.c,sess_id_main,pkey_rsa_decrypt,0.8102793402156692
ssl_lib.c_by_dir.c,ssl_set_cert_masks,get_cert_by_subject,0.8102748580987045
s_time.c_x509name.c,s_time_main,X509_NAME_add_entry,0.8102733718444205
s_server.c_t_x509.c,www_body,X509_print_ex,0.8102724808203323
x_crl.c_x509_vfy.c,crl_cb,get_crl_score,0.8102719429269116
ec2_mult.c_rsa_impl.c,ec_GF2m_simple_mul,rsa_default_multi_prime_keygen,0.8102681461167339
bn_lib.c_x509_vfy.c,BN_bin2bn,X509_cmp_time,0.8102634510146568
e_chil.c_e_ssl3.c,hwcrhk_mod_exp,aead_ssl3_seal,0.8102621517175059
t_req.c_x_long.c,X509_REQ_print_ex,long_i2c,0.8102601794375145
d1_pkt.c_cfb64ede.c,do_dtls1_write,DES_ede3_cfb_encrypt,0.8102568309394105
passwd.c_d1_pkt.c,passwd_main,dtls1_read_app_data,0.8102553573971775
pvkfmt.c_v3_ncons.c,do_PVK_body,NAME_CONSTRAINTS_check,0.8102542633206895
ssltest.c_x_crl.c,doit_biopair,def_crl_lookup,0.8102511300648063
p12_crt.c_x_crl.c,PKCS12_create,def_crl_lookup,0.810250766311139
rsa_oaep.c_handshake_server.c,PKCS1_MGF1,ssl3_choose_cipher,0.8102498009555614
ocsp_cl.c_e_aes.c,OCSP_request_sign,aead_aes_gcm_open,0.8102465016059961
a_sign.c_v3_info.c,ASN1_item_sign_ctx,v2i_AUTHORITY_INFO_ACCESS,0.8102439375757859
a_int.c_t1_lib.c,c2i_ASN1_INTEGER,tls_process_ticket,0.8102427333866931
gost2001_keyx.c_ecdsa.c,pkey_GOST01cp_encrypt,ECDSA_do_sign_ex,0.8102417713762202
s2_srvr.c_a_strex.c,request_certificate,do_print_ex,0.8102390538875537
ofb_enc.c_pem_lib.c,DES_ofb_encrypt,PEM_read_bio,0.8102315730928868
ocsp_lib.c_s3_both.c,OCSP_cert_id_new,read_v2_client_hello,0.8102301788149233
a_bytes.c_ofb.c,d2i_ASN1_type_bytes,CRYPTO_ofb128_encrypt,0.8102295930175467
ecdsatest.c_handshake_client.c,x9_62_test_internal,ssl3_get_server_key_exchange,0.8102286844703097
ssl_rsa.c_wnaf.c,SSL_CTX_use_certificate_chain_file,compute_wNAF,0.8102282691861575
ec_asn1.c_by_dir.c,ec_asn1_group2curve,add_cert_dir,0.8102270904037119
d1_srvr.c_t1_lib.c,dtls1_send_server_key_exchange,ext_npn_parse_serverhello,0.8102249504553676
ec_mult.c_d1_both.c,ec_wNAF_precompute_mult,dtls1_process_handshake_record,0.8102223181168706
ech_ossl.c_x_long.c,ecdh_compute_key,long_i2c,0.8102124410766695
rsa_oaep.c_s3_both.c,PKCS1_MGF1,ssl3_get_finished,0.8102120956297838
ecparam.c_by_dir.c,ecparam_main,get_cert_by_subject,0.8102111402801164
e_atalla.c_tls13_both.c,bind_helper,tls13_add_certificate_verify,0.8102091458601043
e_nuron.c_tls13_both.c,bind_helper,tls13_add_certificate_verify,0.8102091458601043
ssltest.c_t1_lib.c,doit,ssl_ext_key_share_parse_clienthello,0.8102077801892509
rc2ofb64.c_padding.c,RC2_ofb64_encrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.8102068592225509
gendh.c_a_object.c,gendh_main,c2i_ASN1_OBJECT,0.8102049738746093
pcy_cache.c_x_crl.c,policy_cache_new,def_crl_lookup,0.8102033678760565
rsa_depr.c_ecdh.c,RSA_generate_key,ECDH_compute_key,0.8102031991707147
tasn_dec.c_bio.c,ASN1_item_ex_d2i,BIO_read_asn1,0.8102011943184744
pk7_doit.c_t_x509.c,PKCS7_dataFinal,X509_ocspid_print,0.8102006357101634
d1_clnt.c_ssl_cert.c,dtls1_send_client_certificate,ssl_check_leaf_certificate,0.8101988842536667
s2_srvr.c_handshake_server.c,request_certificate,ssl3_send_server_hello,0.8101972565936792
gost_ameth.c_ec.c,priv_decode_gost,built_in_curve_scalar_field_monts_init,0.8101961665568777
ssltest.c_padding.c,doit_biopair,RSA_verify_PKCS1_PSS_mgf1,0.8101895378572797
t1_enc.c_x509_att.c,tls1_final_finish_mac,X509_ATTRIBUTE_set1_data,0.8101887685839282
x509_lu.c_ssl_cert.c,X509_STORE_CTX_get1_issuer,ssl_verify_cert_chain,0.8101886345565614
passwd.c_x_name.c,passwd_main,x509_name_canon,0.8101876375122362
b_sock.c_tasn_dec.c,BIO_accept,asn1_template_ex_d2i,0.8101861203670135
gendh.c_print.c,gendh_main,do_EC_KEY_print,0.810184822036775
p_verify.c_s3_both.c,EVP_VerifyFinal,ssl3_get_message,0.8101812532852539
ocsp_prn.c_t_x509.c,OCSP_RESPONSE_print,X509_ocspid_print,0.8101750750605654
bn_div.c_ecdh.c,BN_div,ECDH_compute_key,0.8101738102805267
f_string.c_x509_vfy.c,a2i_ASN1_STRING,get_crl_sk,0.8101723993255636
rsa_pmeth.c_a_object.c,pkey_rsa_ctrl,a2d_ASN1_OBJECT,0.8101713488849498
d1_srvr.c_a_int.c,dtls1_send_certificate_request,c2i_ASN1_INTEGER,0.8101698682647174
a_int.c_cast.c,ASN1_INTEGER_set,CAST_set_key,0.8101672476373452
a_enum.c_cast.c,ASN1_ENUMERATED_set,CAST_set_key,0.8101672476373452
req.c_tasn_enc.c,req_main,ASN1_item_ex_i2d,0.8101624799536805
asn1_par.c_x509_vfy.c,asn1_parse2,get_crl_sk,0.8101558667812612
s2_clnt.c_tasn_dec.c,client_certificate,asn1_check_tlen,0.8101548539823393
genrsa.c_d1_both.c,genrsa_main,dtls1_process_handshake_record,0.8101531073088526
bn_nist.c_e_tls.c,BN_nist_mod_521,aead_tls_open,0.8101526543811872
s3_lib.c_rsa_pss.c,ssl3_choose_cipher,x509_rsa_ctx_to_pss,0.81015236531816
s3_enc.c_pem_lib.c,ssl3_handshake_mac,PEM_ASN1_write_bio,0.8101514064311478
ciphers.c_ber.c,ciphers_main,cbs_convert_ber,0.8101514055090591
e_cswift.c_check.c,cswift_dsa_verify,DH_check,0.8101483704167352
genrsa.c_p_rsa.c,genrsa_main,pkey_rsa_sign,0.8101413321229773
s3_srvr.c_exponentiation.c,ssl3_get_client_hello,mod_exp_recp,0.8101408845757638
cms_env.c_asn1_gen.c,cms_RecipientInfo_kekri_decrypt,asn1_str2type,0.8101390848613981
a_verify.c_hmac.c,ASN1_verify,HMAC_Init_ex,0.8101369322846261
asn1_par.c_t1_enc.c,asn1_parse2,SSL_export_keying_material,0.8101364304271031
bn_exp2.c_t1_lib.c,BN_mod_exp2_mont,ext_pre_shared_key_add_clienthello,0.8101357107363465
apps.c_pkcs8.c,load_serial,PKCS12_get_key_and_certs,0.8101319532828031
dgst.c_p_ec.c,dgst_main,pkey_ec_derive,0.8101315018914484
bss_dgram.c_t1_enc.c,dgram_read,SSL_export_keying_material,0.8101310166036114
ocsp_vfy.c_dsa.c,OCSP_request_verify,DSA_do_check_signature,0.8101308040911062
bio_ok.c_tasn_dec.c,ok_write,asn1_check_tlen,0.8101290566357264
crl2p7.c_pem_lib.c,crl2pkcs7_main,PEM_ASN1_write_bio,0.8101282203613681
dh_ameth.c_pkcs8.c,do_dh_print,pbe_decrypt,0.8101257404422613
ssltest.c_dsa.c,app_verify_callback,DSA_do_check_signature,0.810125691350779
ts.c_pcy_tree.c,verify_command,tree_init,0.8101242315849193
cms_smime.c_pkcs8.c,CMS_decrypt_set1_pkey,PKCS12_handle_safe_bag,0.8101241279533501
x509_vfy.c_handshake_server.c,get_crl_score,ssl3_get_cert_verify,0.8101195160543215
wp_dgst.c_t1_enc.c,WHIRLPOOL_Final,tls1_P_hash,0.8101188595273838
s3_srvr.c_prime.c,ssl3_get_cert_verify,probable_prime,0.8101185867050258
a_mbstr.c_x_name.c,ASN1_mbstring_ncopy,x509_name_ex_d2i,0.8101185643555526
ec_asn1.c_v3_ncons.c,ec_asn1_group2curve,v2i_NAME_CONSTRAINTS,0.8101182455969956
s3_clnt.c_x_name.c,ssl3_get_key_exchange,x509_name_encode,0.8101179076380405
a_strex.c_by_dir.c,do_print_ex,get_cert_by_subject,0.8101168557926437
ecp_smpl.c_hmac.c,ec_GFp_simple_set_Jprojective_coordinates_GFp,HMAC_Init_ex,0.8101167255767459
by_dir.c_t1_lib.c,get_cert_by_subject,tls_process_ticket,0.8101164313880181
ec_asn1.c_dsa.c,ec_asn1_group2curve,DSA_do_sign,0.8101130372625078
gendsa.c_t_x509.c,gendsa_main,X509_print_ex,0.8101119277492261
cms_smime.c_padding.c,CMS_verify,RSA_verify_PKCS1_PSS_mgf1,0.8101059317442743
e_ubsec.c_ssl_ecdh.c,ubsec_dh_generate_key,ssl_dhe_finish,0.8101036958932664
p5_pbev2.c_x509_obj.c,PKCS5_pbkdf2_set,X509_NAME_oneline,0.8101016322974581
